title,rating,votes,language,release_date,runtime,budget,revenue,type,number_of_seasons,number_of_episodes,genres,release_year
Sin City: A Dame to Kill For,6.392,3944,en,2014-08-20,102.0,65000000.0,39407616.0,movie,,,Action,2014
Sin City: A Dame to Kill For,6.392,3944,en,2014-08-20,102.0,65000000.0,39407616.0,movie,,,Crime,2014
Sin City: A Dame to Kill For,6.392,3944,en,2014-08-20,102.0,65000000.0,39407616.0,movie,,,Thriller,2014
Mamma Mia!,7.0,6702,en,2008-07-03,108.0,52000000.0,609841637.0,movie,,,Comedy,2008
Mamma Mia!,7.0,6702,en,2008-07-03,108.0,52000000.0,609841637.0,movie,,,Romance,2008
Wrath of the Titans,5.744,4288,en,2012-03-28,99.0,150000000.0,301970083.0,movie,,,Fantasy,2012
Wrath of the Titans,5.744,4288,en,2012-03-28,99.0,150000000.0,301970083.0,movie,,,Adventure,2012
Wrath of the Titans,5.744,4288,en,2012-03-28,99.0,150000000.0,301970083.0,movie,,,Action,2012
Hulk,5.57,5962,en,2003-06-19,138.0,137000000.0,245360480.0,movie,,,Science Fiction,2003
Hulk,5.57,5962,en,2003-06-19,138.0,137000000.0,245360480.0,movie,,,Adventure,2003
Hulk,5.57,5962,en,2003-06-19,138.0,137000000.0,245360480.0,movie,,,Action,2003
Decision to Leave,7.337,1295,ko,2022-06-29,138.0,0.0,16914773.0,movie,,,Thriller,2022
Decision to Leave,7.337,1295,ko,2022-06-29,138.0,0.0,16914773.0,movie,,,Mystery,2022
Decision to Leave,7.337,1295,ko,2022-06-29,138.0,0.0,16914773.0,movie,,,Romance,2022
Halloween,7.563,5807,en,1978-10-24,91.0,325000.0,70260597.0,movie,,,Horror,1978
Halloween,7.563,5807,en,1978-10-24,91.0,325000.0,70260597.0,movie,,,Thriller,1978
Monster Summer,6.5,85,en,2024-10-04,98.0,0.0,0.0,movie,,,Adventure,2024
Monster Summer,6.5,85,en,2024-10-04,98.0,0.0,0.0,movie,,,Fantasy,2024
Monster Summer,6.5,85,en,2024-10-04,98.0,0.0,0.0,movie,,,Mystery,2024
Monster Summer,6.5,85,en,2024-10-04,98.0,0.0,0.0,movie,,,Horror,2024
I Carabbinieri,5.1,12,it,1981-04-24,0.0,0.0,0.0,movie,,,Comedy,1981
Hercules,5.784,4150,en,2014-07-23,98.0,100000000.0,244819862.0,movie,,,Action,2014
Hercules,5.784,4150,en,2014-07-23,98.0,100000000.0,244819862.0,movie,,,Adventure,2014
Sausage Party,5.744,7427,en,2016-07-11,89.0,19000000.0,140705322.0,movie,,,Adventure,2016
Sausage Party,5.744,7427,en,2016-07-11,89.0,19000000.0,140705322.0,movie,,,Animation,2016
Sausage Party,5.744,7427,en,2016-07-11,89.0,19000000.0,140705322.0,movie,,,Comedy,2016
Sausage Party,5.744,7427,en,2016-07-11,89.0,19000000.0,140705322.0,movie,,,Fantasy,2016
"Crouching Tiger, Hidden Dragon",7.437,3307,zh,2000-07-06,120.0,17000000.0,213978518.0,movie,,,Adventure,2000
"Crouching Tiger, Hidden Dragon",7.437,3307,zh,2000-07-06,120.0,17000000.0,213978518.0,movie,,,Drama,2000
"Crouching Tiger, Hidden Dragon",7.437,3307,zh,2000-07-06,120.0,17000000.0,213978518.0,movie,,,Action,2000
"Crouching Tiger, Hidden Dragon",7.437,3307,zh,2000-07-06,120.0,17000000.0,213978518.0,movie,,,Romance,2000
The School for Good and Evil,7.05,1300,en,2022-10-19,149.0,0.0,0.0,movie,,,Fantasy,2022
The School for Good and Evil,7.05,1300,en,2022-10-19,149.0,0.0,0.0,movie,,,Comedy,2022
The School for Good and Evil,7.05,1300,en,2022-10-19,149.0,0.0,0.0,movie,,,Adventure,2022
The School for Good and Evil,7.05,1300,en,2022-10-19,149.0,0.0,0.0,movie,,,Drama,2022
Cuckoo,5.767,360,en,2024-02-16,103.0,7000000.0,6680396.0,movie,,,Horror,2024
Cuckoo,5.767,360,en,2024-02-16,103.0,7000000.0,6680396.0,movie,,,Mystery,2024
Cuckoo,5.767,360,en,2024-02-16,103.0,7000000.0,6680396.0,movie,,,Thriller,2024
The Purge: Anarchy,6.631,6488,en,2014-07-17,103.0,9000000.0,111928365.0,movie,,,Horror,2014
The Purge: Anarchy,6.631,6488,en,2014-07-17,103.0,9000000.0,111928365.0,movie,,,Thriller,2014
Leave the World Behind,6.396,2822,en,2023-11-22,142.0,0.0,0.0,movie,,,Drama,2023
Leave the World Behind,6.396,2822,en,2023-11-22,142.0,0.0,0.0,movie,,,Mystery,2023
Leave the World Behind,6.396,2822,en,2023-11-22,142.0,0.0,0.0,movie,,,Thriller,2023
Friday the 13th,6.416,3080,en,1980-05-09,95.0,550000.0,59754601.0,movie,,,Horror,1980
Trainspotting,8.0,9891,en,1996-02-23,94.0,4000000.0,71981823.0,movie,,,Drama,1996
Trainspotting,8.0,9891,en,1996-02-23,94.0,4000000.0,71981823.0,movie,,,Crime,1996
The Dreamers,7.2,2944,en,2003-10-10,115.0,15000000.0,15100000.0,movie,,,Drama,2003
The Dreamers,7.2,2944,en,2003-10-10,115.0,15000000.0,15100000.0,movie,,,Romance,2003
Elvis,7.491,3595,en,2022-06-22,159.0,85000000.0,288670284.0,movie,,,Drama,2022
Elvis,7.491,3595,en,2022-06-22,159.0,85000000.0,288670284.0,movie,,,Music,2022
Elvis,7.491,3595,en,2022-06-22,159.0,85000000.0,288670284.0,movie,,,History,2022
Rocky IV,7.1,4547,en,1985-11-21,91.0,31000000.0,300473716.0,movie,,,Drama,1985
HIT: The Third Case,7.5,24,te,2025-04-30,157.0,7700000.0,14000000.0,movie,,,Crime,2025
HIT: The Third Case,7.5,24,te,2025-04-30,157.0,7700000.0,14000000.0,movie,,,Thriller,2025
HIT: The Third Case,7.5,24,te,2025-04-30,157.0,7700000.0,14000000.0,movie,,,Action,2025
Creation of the Gods I: Kingdom of Storms,7.091,421,zh,2023-07-15,148.0,85000000.0,369081777.0,movie,,,Action,2023
Creation of the Gods I: Kingdom of Storms,7.091,421,zh,2023-07-15,148.0,85000000.0,369081777.0,movie,,,Fantasy,2023
Creation of the Gods I: Kingdom of Storms,7.091,421,zh,2023-07-15,148.0,85000000.0,369081777.0,movie,,,War,2023
Alien Resurrection,6.155,5186,en,1997-11-12,109.0,70000000.0,162000000.0,movie,,,Science Fiction,1997
Alien Resurrection,6.155,5186,en,1997-11-12,109.0,70000000.0,162000000.0,movie,,,Horror,1997
Alien Resurrection,6.155,5186,en,1997-11-12,109.0,70000000.0,162000000.0,movie,,,Action,1997
Unstoppable,5.0,142,en,2024-12-06,123.0,0.0,0.0,movie,,,Drama,2024
Unstoppable,5.0,142,en,2024-12-06,123.0,0.0,0.0,movie,,,History,2024
Jolt,6.549,1297,en,2021-07-15,91.0,0.0,238524.0,movie,,,Action,2021
Jolt,6.549,1297,en,2021-07-15,91.0,0.0,238524.0,movie,,,Thriller,2021
The Old Guard 2,0.0,0,en,2025-07-01,104.0,0.0,0.0,movie,,,Action,2025
The Old Guard 2,0.0,0,en,2025-07-01,104.0,0.0,0.0,movie,,,Fantasy,2025
Chungking Express,8.0,1950,cn,1994-07-14,103.0,160000.0,0.0,movie,,,Drama,1994
Chungking Express,8.0,1950,cn,1994-07-14,103.0,160000.0,0.0,movie,,,Comedy,1994
Chungking Express,8.0,1950,cn,1994-07-14,103.0,160000.0,0.0,movie,,,Romance,1994
Promising Young Woman,7.418,3381,en,2020-12-13,113.0,10000000.0,20379604.0,movie,,,Thriller,2020
Promising Young Woman,7.418,3381,en,2020-12-13,113.0,10000000.0,20379604.0,movie,,,Crime,2020
Promising Young Woman,7.418,3381,en,2020-12-13,113.0,10000000.0,20379604.0,movie,,,Drama,2020
Un lío de millones,5.824,17,es,2024-12-20,0.0,0.0,0.0,movie,,,Comedy,2024
Halloween,7.563,5807,en,1978-10-24,91.0,325000.0,70260597.0,movie,,,Horror,1978
Halloween,7.563,5807,en,1978-10-24,91.0,325000.0,70260597.0,movie,,,Thriller,1978
Cloverfield,6.697,7325,en,2008-01-15,84.0,25000000.0,170764026.0,movie,,,Action,2008
Cloverfield,6.697,7325,en,2008-01-15,84.0,25000000.0,170764026.0,movie,,,Thriller,2008
Cloverfield,6.697,7325,en,2008-01-15,84.0,25000000.0,170764026.0,movie,,,Science Fiction,2008
Glass Onion: A Knives Out Mystery,7.05,5940,en,2022-11-23,140.0,40000000.0,15000000.0,movie,,,Comedy,2022
Glass Onion: A Knives Out Mystery,7.05,5940,en,2022-11-23,140.0,40000000.0,15000000.0,movie,,,Crime,2022
Glass Onion: A Knives Out Mystery,7.05,5940,en,2022-11-23,140.0,40000000.0,15000000.0,movie,,,Mystery,2022
Sin City: A Dame to Kill For,6.392,3944,en,2014-08-20,102.0,65000000.0,39407616.0,movie,,,Action,2014
Sin City: A Dame to Kill For,6.392,3944,en,2014-08-20,102.0,65000000.0,39407616.0,movie,,,Crime,2014
Sin City: A Dame to Kill For,6.392,3944,en,2014-08-20,102.0,65000000.0,39407616.0,movie,,,Thriller,2014
Ex Machina,7.572,13580,en,2015-01-21,108.0,15000000.0,36869414.0,movie,,,Drama,2015
Ex Machina,7.572,13580,en,2015-01-21,108.0,15000000.0,36869414.0,movie,,,Science Fiction,2015
The First Purge,6.001,4063,en,2018-07-04,97.0,13000000.0,137056262.0,movie,,,Action,2018
The First Purge,6.001,4063,en,2018-07-04,97.0,13000000.0,137056262.0,movie,,,Horror,2018
The First Purge,6.001,4063,en,2018-07-04,97.0,13000000.0,137056262.0,movie,,,Thriller,2018
The Angry Birds Movie 2,7.068,1766,en,2019-08-02,96.0,65000000.0,137792047.0,movie,,,Family,2019
The Angry Birds Movie 2,7.068,1766,en,2019-08-02,96.0,65000000.0,137792047.0,movie,,,Comedy,2019
The Angry Birds Movie 2,7.068,1766,en,2019-08-02,96.0,65000000.0,137792047.0,movie,,,Adventure,2019
The Angry Birds Movie 2,7.068,1766,en,2019-08-02,96.0,65000000.0,137792047.0,movie,,,Animation,2019
Dalia and the Red Book,7.4,20,es,2024-10-17,106.0,0.0,0.0,movie,,,Adventure,2024
Dalia and the Red Book,7.4,20,es,2024-10-17,106.0,0.0,0.0,movie,,,Drama,2024
Dalia and the Red Book,7.4,20,es,2024-10-17,106.0,0.0,0.0,movie,,,Fantasy,2024
Dalia and the Red Book,7.4,20,es,2024-10-17,106.0,0.0,0.0,movie,,,Animation,2024
Detective Sherdil,0.0,0,hi,2025-06-20,106.0,0.0,0.0,movie,,,Comedy,2025
Detective Sherdil,0.0,0,hi,2025-06-20,106.0,0.0,0.0,movie,,,Mystery,2025
65,5.977,2579,en,2023-03-02,92.0,45000000.0,60730568.0,movie,,,Action,2023
65,5.977,2579,en,2023-03-02,92.0,45000000.0,60730568.0,movie,,,Adventure,2023
65,5.977,2579,en,2023-03-02,92.0,45000000.0,60730568.0,movie,,,Science Fiction,2023
Total Recall,7.309,6001,en,1990-06-01,113.0,65000000.0,261317921.0,movie,,,Action,1990
Total Recall,7.309,6001,en,1990-06-01,113.0,65000000.0,261317921.0,movie,,,Adventure,1990
Total Recall,7.309,6001,en,1990-06-01,113.0,65000000.0,261317921.0,movie,,,Science Fiction,1990
Scooby-Doo,6.09,4529,en,2002-06-14,86.0,84000000.0,275650703.0,movie,,,Mystery,2002
Scooby-Doo,6.09,4529,en,2002-06-14,86.0,84000000.0,275650703.0,movie,,,Adventure,2002
Scooby-Doo,6.09,4529,en,2002-06-14,86.0,84000000.0,275650703.0,movie,,,Comedy,2002
Hard Target 2,6.09,268,en,2016-07-14,104.0,0.0,0.0,movie,,,Action,2016
Hard Target 2,6.09,268,en,2016-07-14,104.0,0.0,0.0,movie,,,Thriller,2016
Valkyrie,6.948,3825,en,2008-12-25,121.0,75000000.0,200276000.0,movie,,,Drama,2008
Valkyrie,6.948,3825,en,2008-12-25,121.0,75000000.0,200276000.0,movie,,,Thriller,2008
Valkyrie,6.948,3825,en,2008-12-25,121.0,75000000.0,200276000.0,movie,,,War,2008
Jeepers Creepers,6.471,3095,en,2001-07-01,90.0,10000000.0,59217789.0,movie,,,Horror,2001
Peter Pan,7.203,5496,en,1953-02-05,77.0,4000000.0,87400000.0,movie,,,Animation,1953
Peter Pan,7.203,5496,en,1953-02-05,77.0,4000000.0,87400000.0,movie,,,Family,1953
Peter Pan,7.203,5496,en,1953-02-05,77.0,4000000.0,87400000.0,movie,,,Adventure,1953
Peter Pan,7.203,5496,en,1953-02-05,77.0,4000000.0,87400000.0,movie,,,Fantasy,1953
Paul,6.7,5928,en,2011-02-14,104.0,40000000.0,98000000.0,movie,,,Adventure,2011
Paul,6.7,5928,en,2011-02-14,104.0,40000000.0,98000000.0,movie,,,Comedy,2011
Paul,6.7,5928,en,2011-02-14,104.0,40000000.0,98000000.0,movie,,,Science Fiction,2011
Horizon: An American Saga - Chapter 1,6.89,522,en,2024-06-26,182.0,50000000.0,38735702.0,movie,,,Western,2024
Horizon: An American Saga - Chapter 1,6.89,522,en,2024-06-26,182.0,50000000.0,38735702.0,movie,,,Drama,2024
Tourist Family,8.292,12,ta,2025-04-30,128.0,0.0,0.0,movie,,,Comedy,2025
Tourist Family,8.292,12,ta,2025-04-30,128.0,0.0,0.0,movie,,,Drama,2025
Tourist Family,8.292,12,ta,2025-04-30,128.0,0.0,0.0,movie,,,Family,2025
First Blood,7.492,6486,en,1982-10-22,93.0,15000000.0,125212904.0,movie,,,Action,1982
First Blood,7.492,6486,en,1982-10-22,93.0,15000000.0,125212904.0,movie,,,Adventure,1982
First Blood,7.492,6486,en,1982-10-22,93.0,15000000.0,125212904.0,movie,,,Thriller,1982
First Blood,7.492,6486,en,1982-10-22,93.0,15000000.0,125212904.0,movie,,,War,1982
The Man Who Shot Liberty Valance,7.799,1198,en,1962-04-13,123.0,3200000.0,8000000.0,movie,,,Western,1962
Lola's Secret,7.085,65,it,1984-05-04,88.0,0.0,0.0,movie,,,Drama,1984
Lola's Secret,7.085,65,it,1984-05-04,88.0,0.0,0.0,movie,,,Comedy,1984
The Ten Commandments,7.772,1712,en,1956-10-05,220.0,13000000.0,122700000.0,movie,,,Drama,1956
The Ten Commandments,7.772,1712,en,1956-10-05,220.0,13000000.0,122700000.0,movie,,,History,1956
High School Musical,6.5,4631,en,2006-01-20,98.0,4200000.0,3746.0,movie,,,Comedy,2006
High School Musical,6.5,4631,en,2006-01-20,98.0,4200000.0,3746.0,movie,,,Drama,2006
High School Musical,6.5,4631,en,2006-01-20,98.0,4200000.0,3746.0,movie,,,Family,2006
High School Musical,6.5,4631,en,2006-01-20,98.0,4200000.0,3746.0,movie,,,Music,2006
High School Musical,6.5,4631,en,2006-01-20,98.0,4200000.0,3746.0,movie,,,Romance,2006
High School Musical,6.5,4631,en,2006-01-20,98.0,4200000.0,3746.0,movie,,,TV Movie,2006
Upgrade,7.5,4593,en,2018-05-31,100.0,5000000.0,16706680.0,movie,,,Action,2018
Upgrade,7.5,4593,en,2018-05-31,100.0,5000000.0,16706680.0,movie,,,Thriller,2018
Upgrade,7.5,4593,en,2018-05-31,100.0,5000000.0,16706680.0,movie,,,Science Fiction,2018
The Curse of La Llorona,5.656,2513,en,2019-04-17,93.0,9000000.0,123233739.0,movie,,,Horror,2019
Now You See Me: Now You Don't,0.0,0,en,2025-11-12,0.0,0.0,0.0,movie,,,Thriller,2025
Now You See Me: Now You Don't,0.0,0,en,2025-11-12,0.0,0.0,0.0,movie,,,Crime,2025
Edge of Darkness,6.4,1572,en,2010-01-28,117.0,80000000.0,81126522.0,movie,,,Crime,2010
Edge of Darkness,6.4,1572,en,2010-01-28,117.0,80000000.0,81126522.0,movie,,,Drama,2010
Edge of Darkness,6.4,1572,en,2010-01-28,117.0,80000000.0,81126522.0,movie,,,Mystery,2010
Edge of Darkness,6.4,1572,en,2010-01-28,117.0,80000000.0,81126522.0,movie,,,Thriller,2010
Taming The Younger Sister-in-Law,5.7,9,ko,2020-12-11,111.0,0.0,0.0,movie,,,Drama,2020
Taming The Younger Sister-in-Law,5.7,9,ko,2020-12-11,111.0,0.0,0.0,movie,,,Romance,2020
The Best Christmas Pageant Ever,6.898,83,en,2024-11-07,99.0,10000000.0,40262167.0,movie,,,Comedy,2024
The Best Christmas Pageant Ever,6.898,83,en,2024-11-07,99.0,10000000.0,40262167.0,movie,,,Drama,2024
The Best Christmas Pageant Ever,6.898,83,en,2024-11-07,99.0,10000000.0,40262167.0,movie,,,Family,2024
Gravity,7.162,15644,en,2013-10-03,91.0,105000000.0,723192705.0,movie,,,Science Fiction,2013
Gravity,7.162,15644,en,2013-10-03,91.0,105000000.0,723192705.0,movie,,,Thriller,2013
Gravity,7.162,15644,en,2013-10-03,91.0,105000000.0,723192705.0,movie,,,Drama,2013
The Butterfly Effect,7.579,7740,en,2004-01-17,113.0,13000000.0,96800000.0,movie,,,Science Fiction,2004
The Butterfly Effect,7.579,7740,en,2004-01-17,113.0,13000000.0,96800000.0,movie,,,Thriller,2004
It Feels So Good,6.554,37,ja,2019-08-23,115.0,0.0,0.0,movie,,,Drama,2019
It Feels So Good,6.554,37,ja,2019-08-23,115.0,0.0,0.0,movie,,,Romance,2019
Menantu dan Mertua,0.0,0,hu,2023-04-27,0.0,0.0,0.0,movie,,,Drama,2023
Menantu dan Mertua,0.0,0,hu,2023-04-27,0.0,0.0,0.0,movie,,,Romance,2023
Trolls World Tour,7.278,2189,en,2020-03-11,91.0,90000000.0,49276818.0,movie,,,Family,2020
Trolls World Tour,7.278,2189,en,2020-03-11,91.0,90000000.0,49276818.0,movie,,,Animation,2020
Trolls World Tour,7.278,2189,en,2020-03-11,91.0,90000000.0,49276818.0,movie,,,Comedy,2020
Trolls World Tour,7.278,2189,en,2020-03-11,91.0,90000000.0,49276818.0,movie,,,Fantasy,2020
Trolls World Tour,7.278,2189,en,2020-03-11,91.0,90000000.0,49276818.0,movie,,,Adventure,2020
Trolls World Tour,7.278,2189,en,2020-03-11,91.0,90000000.0,49276818.0,movie,,,Music,2020
Nowhere,7.35,1450,es,2023-09-29,109.0,0.0,0.0,movie,,,Thriller,2023
Nowhere,7.35,1450,es,2023-09-29,109.0,0.0,0.0,movie,,,Drama,2023
A Fistful of Dollars,7.833,4418,it,1964-09-12,99.0,200000.0,14500000.0,movie,,,Western,1964
The House of Pleasure,5.25,12,it,1994-09-20,81.0,0.0,0.0,movie,,,Drama,1994
Hero,7.5,2322,zh,2002-07-22,99.0,31000000.0,177394432.0,movie,,,Drama,2002
Hero,7.5,2322,zh,2002-07-22,99.0,31000000.0,177394432.0,movie,,,Adventure,2002
Hero,7.5,2322,zh,2002-07-22,99.0,31000000.0,177394432.0,movie,,,Action,2002
Hero,7.5,2322,zh,2002-07-22,99.0,31000000.0,177394432.0,movie,,,History,2002
Pocahontas,6.915,5809,en,1995-06-14,81.0,55000000.0,346079773.0,movie,,,Adventure,1995
Pocahontas,6.915,5809,en,1995-06-14,81.0,55000000.0,346079773.0,movie,,,Animation,1995
Pocahontas,6.915,5809,en,1995-06-14,81.0,55000000.0,346079773.0,movie,,,Family,1995
Pocahontas,6.915,5809,en,1995-06-14,81.0,55000000.0,346079773.0,movie,,,Romance,1995
65,5.977,2579,en,2023-03-02,92.0,45000000.0,60730568.0,movie,,,Action,2023
65,5.977,2579,en,2023-03-02,92.0,45000000.0,60730568.0,movie,,,Adventure,2023
65,5.977,2579,en,2023-03-02,92.0,45000000.0,60730568.0,movie,,,Science Fiction,2023
Cinderella,6.353,1421,en,2021-09-03,113.0,0.0,0.0,movie,,,Fantasy,2021
Cinderella,6.353,1421,en,2021-09-03,113.0,0.0,0.0,movie,,,Romance,2021
Cinderella,6.353,1421,en,2021-09-03,113.0,0.0,0.0,movie,,,Comedy,2021
Kick-Ass,7.124,11875,en,2010-03-26,117.0,28000000.0,96188903.0,movie,,,Action,2010
Kick-Ass,7.124,11875,en,2010-03-26,117.0,28000000.0,96188903.0,movie,,,Crime,2010
Picture This,6.131,134,en,2025-03-05,101.0,0.0,0.0,movie,,,Romance,2025
Picture This,6.131,134,en,2025-03-05,101.0,0.0,0.0,movie,,,Comedy,2025
Hercules,5.784,4150,en,2014-07-23,98.0,100000000.0,244819862.0,movie,,,Action,2014
Hercules,5.784,4150,en,2014-07-23,98.0,100000000.0,244819862.0,movie,,,Adventure,2014
It Feels So Good,6.554,37,ja,2019-08-23,115.0,0.0,0.0,movie,,,Drama,2019
It Feels So Good,6.554,37,ja,2019-08-23,115.0,0.0,0.0,movie,,,Romance,2019
Trolls World Tour,7.278,2189,en,2020-03-11,91.0,90000000.0,49276818.0,movie,,,Family,2020
Trolls World Tour,7.278,2189,en,2020-03-11,91.0,90000000.0,49276818.0,movie,,,Animation,2020
Trolls World Tour,7.278,2189,en,2020-03-11,91.0,90000000.0,49276818.0,movie,,,Comedy,2020
Trolls World Tour,7.278,2189,en,2020-03-11,91.0,90000000.0,49276818.0,movie,,,Fantasy,2020
Trolls World Tour,7.278,2189,en,2020-03-11,91.0,90000000.0,49276818.0,movie,,,Adventure,2020
Trolls World Tour,7.278,2189,en,2020-03-11,91.0,90000000.0,49276818.0,movie,,,Music,2020
A Fistful of Dollars,7.833,4418,it,1964-09-12,99.0,200000.0,14500000.0,movie,,,Western,1964
Upgrade,7.5,4593,en,2018-05-31,100.0,5000000.0,16706680.0,movie,,,Action,2018
Upgrade,7.5,4593,en,2018-05-31,100.0,5000000.0,16706680.0,movie,,,Thriller,2018
Upgrade,7.5,4593,en,2018-05-31,100.0,5000000.0,16706680.0,movie,,,Science Fiction,2018
Hero,7.5,2322,zh,2002-07-22,99.0,31000000.0,177394432.0,movie,,,Drama,2002
Hero,7.5,2322,zh,2002-07-22,99.0,31000000.0,177394432.0,movie,,,Adventure,2002
Hero,7.5,2322,zh,2002-07-22,99.0,31000000.0,177394432.0,movie,,,Action,2002
Hero,7.5,2322,zh,2002-07-22,99.0,31000000.0,177394432.0,movie,,,History,2002
Pocahontas,6.915,5809,en,1995-06-14,81.0,55000000.0,346079773.0,movie,,,Adventure,1995
Pocahontas,6.915,5809,en,1995-06-14,81.0,55000000.0,346079773.0,movie,,,Animation,1995
Pocahontas,6.915,5809,en,1995-06-14,81.0,55000000.0,346079773.0,movie,,,Family,1995
Pocahontas,6.915,5809,en,1995-06-14,81.0,55000000.0,346079773.0,movie,,,Romance,1995
The Fault in Our Stars,7.598,11293,en,2014-05-16,126.0,14000000.0,307166834.0,movie,,,Romance,2014
The Fault in Our Stars,7.598,11293,en,2014-05-16,126.0,14000000.0,307166834.0,movie,,,Drama,2014
Kick-Ass,7.124,11875,en,2010-03-26,117.0,28000000.0,96188903.0,movie,,,Action,2010
Kick-Ass,7.124,11875,en,2010-03-26,117.0,28000000.0,96188903.0,movie,,,Crime,2010
Picture This,6.131,134,en,2025-03-05,101.0,0.0,0.0,movie,,,Romance,2025
Picture This,6.131,134,en,2025-03-05,101.0,0.0,0.0,movie,,,Comedy,2025
Goldfinger,7.353,3686,en,1964-09-20,110.0,3000000.0,124900000.0,movie,,,Adventure,1964
Goldfinger,7.353,3686,en,1964-09-20,110.0,3000000.0,124900000.0,movie,,,Action,1964
Goldfinger,7.353,3686,en,1964-09-20,110.0,3000000.0,124900000.0,movie,,,Thriller,1964
One Hundred and One Dalmatians,7.176,6390,en,1961-01-25,79.0,3600000.0,303000000.0,movie,,,Adventure,1961
One Hundred and One Dalmatians,7.176,6390,en,1961-01-25,79.0,3600000.0,303000000.0,movie,,,Animation,1961
One Hundred and One Dalmatians,7.176,6390,en,1961-01-25,79.0,3600000.0,303000000.0,movie,,,Comedy,1961
One Hundred and One Dalmatians,7.176,6390,en,1961-01-25,79.0,3600000.0,303000000.0,movie,,,Family,1961
The Purge: Election Year,6.382,5314,en,2016-06-29,109.0,10000000.0,118587880.0,movie,,,Action,2016
The Purge: Election Year,6.382,5314,en,2016-06-29,109.0,10000000.0,118587880.0,movie,,,Horror,2016
The Purge: Election Year,6.382,5314,en,2016-06-29,109.0,10000000.0,118587880.0,movie,,,Thriller,2016
What Happened to Monday,7.2,6184,en,2017-08-18,123.0,20000000.0,27975429.0,movie,,,Science Fiction,2017
What Happened to Monday,7.2,6184,en,2017-08-18,123.0,20000000.0,27975429.0,movie,,,Thriller,2017
What Happened to Monday,7.2,6184,en,2017-08-18,123.0,20000000.0,27975429.0,movie,,,Mystery,2017
What Happened to Monday,7.2,6184,en,2017-08-18,123.0,20000000.0,27975429.0,movie,,,Action,2017
Back to the Future Part II,7.774,13197,en,1989-11-22,108.0,40000000.0,332000000.0,movie,,,Adventure,1989
Back to the Future Part II,7.774,13197,en,1989-11-22,108.0,40000000.0,332000000.0,movie,,,Comedy,1989
Back to the Future Part II,7.774,13197,en,1989-11-22,108.0,40000000.0,332000000.0,movie,,,Science Fiction,1989
From Russia with Love,7.071,3097,en,1963-10-10,115.0,2000000.0,78900000.0,movie,,,Action,1963
From Russia with Love,7.071,3097,en,1963-10-10,115.0,2000000.0,78900000.0,movie,,,Thriller,1963
From Russia with Love,7.071,3097,en,1963-10-10,115.0,2000000.0,78900000.0,movie,,,Adventure,1963
Wrath of the Titans,5.744,4288,en,2012-03-28,99.0,150000000.0,301970083.0,movie,,,Fantasy,2012
Wrath of the Titans,5.744,4288,en,2012-03-28,99.0,150000000.0,301970083.0,movie,,,Adventure,2012
Wrath of the Titans,5.744,4288,en,2012-03-28,99.0,150000000.0,301970083.0,movie,,,Action,2012
Judy,6.705,1202,en,2019-09-27,118.0,10000000.0,38981322.0,movie,,,Drama,2019
Judy,6.705,1202,en,2019-09-27,118.0,10000000.0,38981322.0,movie,,,History,2019
Judy,6.705,1202,en,2019-09-27,118.0,10000000.0,38981322.0,movie,,,Music,2019
"No manches, Frida 2: paraíso destruido",7.893,916,es,2019-03-15,102.0,5000000.0,26500000.0,movie,,,Comedy,2019
Roald Dahl's The Witches,6.366,2851,en,2020-10-26,106.0,0.0,29303571.0,movie,,,Comedy,2020
Roald Dahl's The Witches,6.366,2851,en,2020-10-26,106.0,0.0,29303571.0,movie,,,Fantasy,2020
Roald Dahl's The Witches,6.366,2851,en,2020-10-26,106.0,0.0,29303571.0,movie,,,Family,2020
Roald Dahl's The Witches,6.366,2851,en,2020-10-26,106.0,0.0,29303571.0,movie,,,Horror,2020
